NTASData [id=16593531873, subwayLine=YUS, stationId=MUS1, trainId=4, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:49:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593531874, subwayLine=YUS, stationId=MUS1, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:49:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593531875, subwayLine=YUS, stationId=MUS1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=1.48563, timeString=01.49, trainDestination=MUS1, createDate=Sun Sep 17 10:49:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593531876, subwayLine=YUS, stationId=STP1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=0.4871155555555555, timeString=00.49, trainDestination=FIN1, createDate=Sun Sep 17 10:49:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593531877, subwayLine=YUS, stationId=OSG1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=1.2382622222222222, timeString=01.24, trainDestination=FIN1, createDate=Sun Sep 17 10:49:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593531878, subwayLine=YUS, stationId=STA1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=2.0721000000000003, timeString=02.07, trainDestination=FIN1, createDate=Sun Sep 17 10:49:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593531879, subwayLine=YUS, stationId=UNI1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=2.979033333333333, timeString=02.98, trainDestination=FIN1, createDate=Sun Sep 17 10:49:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593531880, subwayLine=YUS, stationId=KNG1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=0.1840088888888889, timeString=00.18, trainDestination=FIN1, createDate=Sun Sep 17 10:49:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593531881, subwayLine=YUS, stationId=KNG1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=3.7739244444444444, timeString=03.77, trainDestination=FIN1, createDate=Sun Sep 17 10:49:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593531882, subwayLine=YUS, stationId=QUN1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=1.0096622222222222, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 10:49:12 EDT 2017, systemMessageType=Normal]
NTASData [id=16593531883, subwayLine=YUS, stationId=QUN1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=4.599577777777778, timeString=04.60, trainDestination=FIN1, createDate=Sun Sep 17 10:49:12 EDT 2017, systemMessageType=Normal]
