NTASData [id=16594692276, subwayLine=BD, stationId=KEN2, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=8.072316007430342, timeString=08.07, trainDestination=KEN1, createDate=Sun Sep 17 12:16:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594692277, subwayLine=BD, stationId=KEN2, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=12.924089505882353, timeString=12.92, trainDestination=KEN1, createDate=Sun Sep 17 12:16:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594692278, subwayLine=BD, stationId=KEN2, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=17.382148577089787, timeString=17.38, trainDestination=KEN1, createDate=Sun Sep 17 12:16:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594692279, subwayLine=BD, stationId=WAR2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=1.5747666575851396, timeString=01.57, trainDestination=KIP2, createDate=Sun Sep 17 12:16:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594692280, subwayLine=BD, stationId=VPK2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=5.522866892879257, timeString=05.52, trainDestination=KIP2, createDate=Sun Sep 17 12:16:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594692281, subwayLine=BD, stationId=MST2, trainId=208, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 12:16:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594692282, subwayLine=BD, stationId=MST2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=7.762369679256967, timeString=07.76, trainDestination=KIP2, createDate=Sun Sep 17 12:16:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594692283, subwayLine=BD, stationId=WDB2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=1.7338933746130034, timeString=01.73, trainDestination=KIP2, createDate=Sun Sep 17 12:16:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594692284, subwayLine=BD, stationId=WDB2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=9.49626305386997, timeString=09.50, trainDestination=KIP2, createDate=Sun Sep 17 12:16:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594692285, subwayLine=BD, stationId=COX2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=3.041161114551084, timeString=03.04, trainDestination=KIP2, createDate=Sun Sep 17 12:16:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594692286, subwayLine=BD, stationId=COX2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=10.80353079380805, timeString=10.80, trainDestination=KIP2, createDate=Sun Sep 17 12:16:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594692287, subwayLine=BD, stationId=GWD2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=3.9840843343653254, timeString=03.98, trainDestination=KIP2, createDate=Sun Sep 17 12:16:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594692288, subwayLine=BD, stationId=GWD2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=11.746454013622294, timeString=11.75, trainDestination=KIP2, createDate=Sun Sep 17 12:16:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16594692289, subwayLine=BD, stationId=DON2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=0.07530352941176473, timeString=00.08, trainDestination=KIP2, createDate=Sun Sep 17 12:16:28 EDT 2017, systemMessageType=Normal]
